# 48 48 1 Gamma
-2.37352905 -2.32760674 -2.20782077 -2.04368605 -1.85414318 -1.64890429 -1.43281544 -1.20841811 -0.97693603 -0.73889878 -0.49431497 -0.24287528 0.01591549 0.28260572 0.55742861 0.83988625 1.12808355 1.41719317 1.69675695 1.94508176 2.11856343 2.14272036 1.96380920 1.67463190 1.50764495 1.67463190 1.96380920 2.14272036 2.11856343 1.94508176 1.69675695 1.41719317 1.12808355 0.83988625 0.55742861 0.28260572 0.01591549 -0.24287528 -0.49431497 -0.73889878 -0.97693603 -1.20841811 -1.43281544 -1.64890429 -1.85414318 -2.04368605 -2.20782077 -2.32760674
-2.32760674 -2.32760674 -2.24534965 -2.10545334 -1.93113491 -1.73601364 -1.52719753 -1.30839581 -1.08158987 -0.84770432 -0.60704486 -0.35949479 -0.10465066 0.15799747 0.42887386 0.70792046 0.99406852 1.28415386 1.57105843 1.83969632 2.05913853 2.17001465 2.09343767 1.83819741 1.57451482 1.57451482 1.83819741 2.09343767 2.17001465 2.05913853 1.83969632 1.57105843 1.28415386 0.99406852 0.70792046 0.42887386 0.15799747 -0.10465066 -0.35949479 -0.60704486 -0.84770432 -1.08158987 -1.30839581 -1.52719753 -1.73601364 -1.93113491 -2.10545334 -2.24534965
-2.20782077 -2.24534965 -2.20782077 -2.10545334 -1.95804676 -1.78173354 -1.58644876 -1.37779382 -1.15893111 -0.93156351 -0.69649500 -0.45391307 -0.20365393 0.05469355 0.32158060 0.59723060 0.88114071 1.17131885 1.46301052 1.74583125 1.99825908 2.17674343 2.20605637 2.02992756 1.74421117 1.58354353 1.74421117 2.02992756 2.20605637 2.17674343 1.99825908 1.74583125 1.46301052 1.17131885 0.88114071 0.59723060 0.32158060 0.05469355 -0.20365393 -0.45391307 -0.69649500 -0.93156351 -1.15893111 -1.37779382 -1.58644876 -1.78173354 -1.95804676 -2.10545334
-2.04368605 -2.10545334 -2.10545334 -2.04368605 -1.93113491 -1.78173354 -1.60667717 -1.41341736 -1.20650622 -0.98867426 -0.76143156 -0.52548927 -0.28093570 -0.02762224 0.23486274 0.50681368 0.78813006 1.07765125 1.37221747 1.66478372 1.94054308 2.16885472 2.29016241 2.22185085 1.97070159 1.71890544 1.71890544 1.97070159 2.22185085 2.29016241 2.16885472 1.94054308 1.66478372 1.37221747 1.07765125 0.78813006 0.50681368 0.23486274 -0.02762224 -0.28093570 -0.52548927 -0.76143156 -0.98867426 -1.20650622 -1.41341736 -1.60667717 -1.78173354 -1.93113491
-1.85414318 -1.93113491 -1.95804676 -1.93113491 -1.85414318 -1.73601364 -1.58644876 -1.41341736 -1.22256217 -1.01761996 -0.80084716 -0.57357196 -0.33630692 -0.08918103 0.16806498 0.43574904 0.71390018 1.00193664 1.29785082 1.59683873 1.88883132 2.15267703 2.34529092 2.38945844 2.22103866 1.94451681 1.80111108 1.94451681 2.22103866 2.38945844 2.34529092 2.15267703 1.88883132 1.59683873 1.29785082 1.00193664 0.71390018 0.43574904 0.16806498 -0.08918103 -0.33630692 -0.57357196 -0.80084716 -1.01761996 -1.22256217 -1.41341736 -1.58644876 -1.73601364
-1.64890429 -1.73601364 -1.78173354 -1.78173354 -1.73601364 -1.64890429 -1.52719753 -1.37779382 -1.20650622 -1.01761996 -0.81407580 -0.59773300 -0.36959699 -0.13011625 0.12074513 0.38318756 0.65737884 0.94302604 1.23885529 1.54169359 1.84460778 2.13319521 2.37753689 2.51801338 2.46565868 2.22089910 1.99042890 1.99042890 2.22089910 2.46565868 2.51801338 2.37753689 2.13319521 1.84460778 1.54169359 1.23885529 0.94302604 0.65737884 0.38318756 0.12074513 -0.13011625 -0.36959699 -0.59773300 -0.81407580 -1.01761996 -1.20650622 -1.37779382 -1.52719753
-1.43281544 -1.52719753 -1.58644876 -1.60667717 -1.58644876 -1.52719753 -1.43281544 -1.30839581 -1.15893111 -0.98867426 -0.80084716 -0.59773300 -0.38071057 -0.15054877 0.09250953 0.34854777 0.61768153 0.89983789 1.19422360 1.49870473 1.80855021 2.11386622 2.39425989 2.60730402 2.67442015 2.51814627 2.25407614 2.13525972 2.25407614 2.51814627 2.67442015 2.60730402 2.39425989 2.11386622 1.80855021 1.49870473 1.19422360 0.89983789 0.61768153 0.34854777 0.09250953 -0.15054877 -0.38071057 -0.59773300 -0.80084716 -0.98867426 -1.15893111 -1.30839581
-1.20841811 -1.30839581 -1.37779382 -1.41341736 -1.41341736 -1.37779382 -1.30839581 -1.20841811 -1.08158987 -0.93156351 -0.76143156 -0.57357196 -0.36959699 -0.15054877 0.08312623 0.33133688 0.59414197 0.87154098 1.16303388 1.46718944 1.78074705 2.09684004 2.40152206 2.66561710 2.83014432 2.80189510 2.56456239 2.36181675 2.36181675 2.56456239 2.80189510 2.83014432 2.66561710 2.40152206 2.09684004 1.78074705 1.46718944 1.16303388 0.87154098 0.59414197 0.33133688 0.08312623 -0.15054877 -0.36959699 -0.57357196 -0.76143156 -0.93156351 -1.08158987
-0.97693603 -1.08158987 -1.15893111 -1.20650622 -1.22256217 -1.20650622 -1.15893111 -1.08158987 -0.97693603 -0.84770432 -0.69649500 -0.52548927 -0.33630692 -0.13011625 0.09250953 0.33133688 0.58634858 0.85754159 1.14462987 1.44657241 1.76108691 2.08333542 2.40367988 2.70211362 2.93682251 3.03069758 2.89563495 2.64463943 2.55446969 2.64463943 2.89563495 3.03069758 2.93682251 2.70211362 2.40367988 2.08333542 1.76108691 1.44657241 1.14462987 0.85754159 0.58634858 0.33133688 0.09250953 -0.13011625 -0.33630692 -0.52548927 -0.69649500 -0.84770432
-0.73889878 -0.84770432 -0.93156351 -0.98867426 -1.01761996 -1.01761996 -0.98867426 -0.93156351 -0.84770432 -0.73889878 -0.60704486 -0.45391307 -0.28093570 -0.08918103 0.12074513 0.34854777 0.59414197 0.85754159 1.13852736 1.43638979 1.74939904 2.07405779 2.40354094 2.72399187 3.00633074 3.19126461 3.19507941 2.97161449 2.79891231 2.79891231 2.97161449 3.19507941 3.19126461 3.00633074 2.72399187 2.40354094 2.07405779 1.74939904 1.43638979 1.13852736 0.85754159 0.59414197 0.34854777 0.12074513 -0.08918103 -0.28093570 -0.45391307 -0.60704486
