# 48 48 1 Gamma
-2.99892983 -3.03074695 -3.09779685 -3.20593127 -3.34916083 -3.52132295 -3.71583488 -3.92667101 -4.14696115 -4.37178521 -4.59725635 -4.81823345 -5.03241637 -5.21949273 -5.31675613 -4.98872909 -4.64582430 -4.29102530 -3.92900978 -3.56710141 -3.21585369 -2.89212061 -2.61978539 -2.43318905 -2.36593462 -2.43318905 -2.61978539 -2.89212061 -3.21585369 -3.56710141 -3.92900978 -4.29102530 -4.64582430 -4.98872909 -5.31675613 -5.21949273 -5.03241637 -4.81823345 -4.59725635 -4.37178521 -4.14696115 -3.92667101 -3.71583488 -3.52132295 -3.34916083 -3.20593127 -3.09779685 -3.03074695
-3.03074695 -3.03074695 -3.07622873 -3.16548125 -3.29356819 -3.45397557 -3.64052692 -3.84562018 -4.06357055 -4.28827070 -4.51506940 -4.73973879 -4.95858173 -5.16861936 -5.34986995 -5.14603360 -4.81024317 -4.46097948 -4.10193089 -3.73901247 -3.38057020 -3.04036502 -2.73833330 -2.50424195 -2.37362707 -2.37362707 -2.50424195 -2.73833330 -3.04036502 -3.38057020 -3.73901247 -4.10193089 -4.46097948 -4.81024317 -5.14603360 -5.34986995 -5.16861936 -4.95858173 -4.73973879 -4.51506940 -4.28827070 -4.06357055 -3.84562018 -3.64052692 -3.45397557 -3.29356819 -3.16548125 -3.07622873
-3.09779685 -3.07622873 -3.09779685 -3.16548125 -3.27776917 -3.42820576 -3.60863091 -3.81130866 -4.02930252 -4.25681633 -4.48753773 -4.71730284 -4.94239118 -5.15978024 -5.34838031 -5.28152584 -4.95376113 -4.61086379 -4.25627058 -3.89454800 -3.53280156 -3.18113404 -2.85624577 -2.58352611 -2.39592440 -2.32799127 -2.39592440 -2.58352611 -2.85624577 -3.18113404 -3.53280156 -3.89454800 -4.25627058 -4.61086379 -4.95376113 -5.28152584 -5.34838031 -5.15978024 -4.94239118 -4.71730284 -4.48753773 -4.25681633 -4.02930252 -3.81130866 -3.60863091 -3.42820576 -3.27776917 -3.16548125
-3.20593127 -3.16548125 -3.16548125 -3.20593127 -3.29356819 -3.42820576 -3.60161479 -3.80468491 -4.02732657 -4.26158068 -4.50058855 -4.73981456 -4.97411851 -5.20092831 -5.39917003 -5.39509562 -5.07598564 -4.74042463 -4.39150846 -4.03269019 -3.66975500 -3.31121139 -2.96967575 -2.66619912 -2.43053265 -2.29870772 -2.29870772 -2.43053265 -2.66619912 -2.96967575 -3.31121139 -3.66975500 -4.03269019 -4.39150846 -4.74042463 -5.07598564 -5.39509562 -5.39917003 -5.20092831 -4.97411851 -4.73981456 -4.50058855 -4.26158068 -4.02732657 -3.80468491 -3.60161479 -3.42820576 -3.29356819
-3.34916083 -3.29356819 -3.27776917 -3.29356819 -3.34916083 -3.45397557 -3.60863091 -3.80468491 -4.03186748 -4.27795255 -4.53203582 -4.78680313 -5.03685908 -5.27809123 -5.48947878 -5.48628597 -5.17635723 -4.84909340 -4.50678309 -4.15262559 -3.79101220 -3.42862411 -3.07603641 -2.74939589 -2.47397493 -2.28358788 -2.21517423 -2.28358788 -2.47397493 -2.74939589 -3.07603641 -3.42862411 -3.79101220 -4.15262559 -4.50678309 -4.84909340 -5.17635723 -5.48628597 -5.48947878 -5.27809123 -5.03685908 -4.78680313 -4.53203582 -4.27795255 -4.03186748 -3.80468491 -3.60863091 -3.45397557
-3.52132295 -3.45397557 -3.42820576 -3.42820576 -3.45397557 -3.52132295 -3.64052692 -3.81130866 -4.02732657 -4.27795255 -4.54839287 -4.82668639 -5.10180662 -5.36715038 -5.60042988 -5.55467149 -5.25482300 -4.93643405 -4.60188619 -4.25350776 -3.89518683 -3.53196311 -3.17212677 -2.82902051 -2.52260026 -2.28287595 -2.14792413 -2.14792413 -2.28287595 -2.52260026 -2.82902051 -3.17212677 -3.53196311 -3.89518683 -4.25350776 -4.60188619 -4.93643405 -5.25482300 -5.55467149 -5.60042988 -5.36715038 -5.10180662 -4.82668639 -4.54839287 -4.27795255 -4.02732657 -3.81130866 -3.64052692
-3.71583488 -3.64052692 -3.60863091 -3.60161479 -3.60863091 -3.64052692 -3.71583488 -3.84562018 -4.02930252 -4.26158068 -4.53203582 -4.82668639 -5.13043444 -5.43013156 -5.69957669 -5.60044608 -5.31093188 -5.00234070 -4.67595642 -4.33469197 -3.98131340 -3.61968132 -3.25664069 -2.90231127 -2.57267749 -2.29283460 -2.09799825 -2.02667190 -2.09799825 -2.29283460 -2.57267749 -2.90231127 -3.25664069 -3.61968132 -3.98131340 -4.33469197 -4.67595642 -5.00234070 -5.31093188 -5.60044608 -5.69957669 -5.43013156 -5.13043444 -4.82668639 -4.53203582 -4.26158068 -4.02930252 -3.84562018
-3.92667101 -3.84562018 -3.81130866 -3.80468491 -3.80468491 -3.81130866 -3.84562018 -3.92667101 -4.06357055 -4.25681633 -4.50058855 -4.78680313 -5.10180662 -5.43013156 -5.74213295 -5.62305224 -5.34453380 -5.04623579 -4.72952400 -4.39615563 -4.04903902 -3.69118505 -3.32776092 -2.96685616 -2.62075100 -2.30944702 -2.06358222 -1.92347537 -1.92347537 -2.06358222 -2.30944702 -2.62075100 -2.96685616 -3.32776092 -3.69118505 -4.04903902 -4.39615563 -4.72952400 -5.04623579 -5.34453380 -5.62305224 -5.74213295 -5.43013156 -5.10180662 -4.78680313 -4.50058855 -4.25681633 -4.06357055
-4.14696115 -4.06357055 -4.02930252 -4.02732657 -4.03186748 -4.02732657 -4.02930252 -4.06357055 -4.14696115 -4.28827070 -4.48753773 -4.73981456 -5.03685908 -5.36715038 -5.69957669 -5.62305224 -5.35578644 -5.06825030 -4.76163246 -4.43738332 -4.09775032 -3.74546401 -3.38441153 -3.02069614 -2.66395162 -2.32936311 -2.04205842 -1.83949601 -1.76481698 -1.83949601 -2.04205842 -2.32936311 -2.66395162 -3.02069614 -3.38441153 -3.74546401 -4.09775032 -4.43738332 -4.76163246 -5.06825030 -5.35578644 -5.62305224 -5.69957669 -5.36715038 -5.03685908 -4.73981456 -4.48753773 -4.28827070
-4.37178521 -4.28827070 -4.25681633 -4.26158068 -4.27795255 -4.27795255 -4.26158068 -4.25681633 -4.28827070 -4.37178521 -4.51506940 -4.71730284 -4.97411851 -5.27809123 -5.60042988 -5.60044608 -5.34453380 -5.06825030 -4.77229046 -4.45793533 -4.12723451 -3.78185092 -3.42540474 -3.06233078 -2.69987718 -2.34942967 -2.03012390 -1.77402551 -1.62607829 -1.62607829 -1.77402551 -2.03012390 -2.34942967 -2.69987718 -3.06233078 -3.42540474 -3.78185092 -4.12723451 -4.45793533 -4.77229046 -5.06825030 -5.34453380 -5.60044608 -5.60042988 -5.27809123 -4.97411851 -4.71730284 -4.51506940
