# 48 48 1 Gamma
3.65412423 3.66809335 3.70999376 3.77982332 3.87758758 4.00319466 4.15667837 4.33795627 4.54690074 4.78334870 5.04692655 5.33699328 5.65125652 5.97418224 6.07622929 5.51681757 4.93687759 4.36432549 3.80860739 3.27779663 2.78517979 2.34989815 1.99720196 1.76130699 1.67829170 1.76130699 1.99720196 2.34989815 2.78517979 3.27779663 3.80860739 4.36432549 4.93687759 5.51681757 6.07622929 5.97418224 5.65125652 5.33699328 5.04692655 4.78334870 4.54690074 4.33795627 4.15667837 4.00319466 3.87758758 3.77982332 3.70999376 3.66809335
3.66809335 3.66809335 3.69603039 3.75191005 3.83570030 3.94737910 4.08693311 4.25434245 4.44946512 4.67218580 4.92226643 5.19924929 5.50193593 5.82540392 6.06036739 5.79980448 5.22118083 4.64473122 4.08032164 3.53600236 3.02330979 2.55700862 2.15925715 1.86044467 1.69704669 1.69704669 1.86044467 2.15925715 2.55700862 3.02330979 3.53600236 4.08032164 4.64473122 5.22118083 5.79980448 6.06036739 5.82540392 5.50193593 5.19924929 4.92226643 4.67218580 4.44946512 4.25434245 4.08693311 3.94737910 3.83570030 3.75191005 3.69603039
3.70999376 3.69603039 3.70999376 3.75191005 3.82174445 3.91946743 4.04511200 4.19859563 4.37987972 4.58882659 4.82528955 5.08892639 5.37904261 5.69350333 6.01420256 6.05539124 5.49086381 4.91527147 4.34699106 3.79328339 3.26514473 2.77501618 2.34094890 1.98895574 1.75316270 1.66953165 1.75316270 1.98895574 2.34094890 2.77501618 3.26514473 3.79328339 4.34699106 4.91527147 5.49086381 6.05539124 6.01420256 5.69350333 5.37904261 5.08892639 4.82528955 4.58882659 4.37987972 4.19859563 4.04511200 3.91946743 3.82174445 3.75191005
3.77982332 3.75191005 3.75191005 3.77982332 3.83570030 3.91946743 4.03117420 4.17075597 4.33816422 4.53325977 4.75601547 5.00613160 5.28321080 5.58613738 5.90929980 6.06775399 5.73978618 5.17039275 4.60208236 4.04440561 3.50704098 2.99880091 2.53657101 2.14082103 1.84224166 1.67859897 1.67859897 1.84224166 2.14082103 2.53657101 2.99880091 3.50704098 4.04440561 4.60208236 5.17039275 5.73978618 6.06775399 5.90929980 5.58613738 5.28321080 5.00613160 4.75601547 4.53325977 4.33816422 4.17075597 4.03117420 3.91946743 3.83570030
3.87758758 3.83570030 3.82174445 3.83570030 3.87758758 3.94737910 4.04511200 4.17075597 4.32424195 4.50551467 4.71445339 4.95093367 5.21464080 5.50503311 5.81973380 6.12501459 5.96279865 5.40302715 4.84075338 4.28396335 3.74195624 3.22323201 2.73972723 2.30895005 1.95871019 1.72367069 1.63952484 1.72367069 1.95871019 2.30895005 2.73972723 3.22323201 3.74195624 4.28396335 4.84075338 5.40302715 5.96279865 6.12501459 5.81973380 5.50503311 5.21464080 4.95093367 4.71445339 4.50551467 4.32424195 4.17075597 4.04511200 3.94737910
4.00319466 3.94737910 3.91946743 3.91946743 3.94737910 4.00319466 4.08693311 4.19859563 4.33816422 4.50551467 4.70063013 4.92332682 5.17346137 5.45071572 5.75401736 6.07549645 6.14446254 5.60583413 5.05401929 4.50463662 3.96340532 3.43934184 2.94241484 2.48659594 2.09478623 1.79803738 1.63473669 1.63473669 1.79803738 2.09478623 2.48659594 2.94241484 3.43934184 3.96340532 4.50463662 5.05401929 5.60583413 6.14446254 6.07549645 5.75401736 5.45071572 5.17346137 4.92332682 4.70063013 4.50551467 4.33816422 4.19859563 4.08693311
4.15667837 4.08693311 4.04511200 4.03117420 4.04511200 4.08693311 4.15667837 4.25434245 4.37987972 4.53325977 4.71445339 4.92332682 5.15971226 5.42349300 5.71412645 6.02920545 6.16898310 5.77015381 5.23486662 4.69661258 4.16271110 3.64044481 3.13742481 2.66561051 2.24252058 1.89523664 1.66024369 1.57570263 1.66024369 1.89523664 2.24252058 2.66561051 3.13742481 3.64044481 4.16271110 4.69661258 5.23486662 5.77015381 6.16898310 6.02920545 5.71412645 5.42349300 5.15971226 4.92332682 4.71445339 4.53325977 4.37987972 4.25434245
4.33795627 4.25434245 4.19859563 4.17075597 4.17075597 4.19859563 4.25434245 4.33795627 4.44946512 4.58882659 4.75601547 4.95093367 5.17346137 5.42349300 5.70077345 6.00459449 6.22674527 5.88527085 5.37141138 4.85215493 4.33216123 3.81753374 3.31546047 2.83597339 2.39251029 2.00678384 1.71128848 1.54631647 1.54631647 1.71128848 2.00678384 2.39251029 2.83597339 3.31546047 3.81753374 4.33216123 4.85215493 5.37141138 5.88527085 6.22674527 6.00459449 5.70077345 5.42349300 5.17346137 4.95093367 4.75601547 4.58882659 4.44946512
4.54690074 4.44946512 4.37987972 4.33816422 4.32424195 4.33816422 4.37987972 4.44946512 4.54690074 4.67218580 4.82528955 5.00613160 5.21464080 5.45071572 5.71412645 6.00459449 6.27347672 5.94597586 5.45805055 4.96221474 4.46139078 3.96109094 3.46753906 2.98874104 2.53448668 2.12288609 1.77909168 1.54295232 1.45720328 1.54295232 1.77909168 2.12288609 2.53448668 2.98874104 3.46753906 3.96109094 4.46139078 4.96221474 5.45805055 5.94597586 6.27347672 6.00459449 5.71412645 5.45071572 5.21464080 5.00613160 4.82528955 4.67218580
4.78334870 4.67218580 4.58882659 4.53325977 4.50551467 4.50551467 4.53325977 4.58882659 4.67218580 4.78334870 4.92226643 5.08892639 5.28321080 5.50503311 5.75401736 6.02920545 6.22674527 5.94597586 5.48847234 5.01961643 4.54291870 4.06319916 3.58462212 3.11365059 2.65850115 2.23249739 1.85534968 1.55965522 1.39202176 1.39202176 1.55965522 1.85534968 2.23249739 2.65850115 3.11365059 3.58462212 4.06319916 4.54291870 5.01961643 5.48847234 5.94597586 6.22674527 6.02920545 5.75401736 5.50503311 5.28321080 5.08892639 4.92226643
